ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_WB_0774,Hoàng Quang Phú,THPT_MC,THPT Marie Curie,thpt,LOP_06,Lớp 6,thcs,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-06
HS_WB_0775,Bùi Văn Hùng,THPT_ND,THPT Nguyễn Du,thpt,LOP_06,Lớp 6,thcs,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-13
HS_WB_0776,Đặng Trọng Hùng,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_09,Lớp 9,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-23
HS_WB_0777,Đỗ Hải Đức,THPT_YH,THPT Yên Hòa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-06
HS_WB_0778,Hoàng Thị Thu,THPT_DD,THPT Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-07
HS_WB_0779,Đỗ Thị Châu,THPT_TD,THPT Thủ Đức,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-01
HS_WB_0780,Đỗ Thái Đức,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_12,Lớp 12,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-31
HS_WB_0781,Bùi Đình Huy,THPT_GD,THPT Gia Định,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-12
HS_WB_0782,Dương Bảo Hân,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_12,Lớp 12,thpt,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-28
HS_WB_0783,Nguyễn Hồng Nhung,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-17
HS_WB_0784,Hoàng Thu Vy,THPT_TL,THPT Thăng Long,thpt,LOP_12,Lớp 12,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-21
HS_WB_0785,Ngô Minh Cường,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-23
HS_WB_0786,Vũ Minh Đạt,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-30
HS_WB_0787,Trần Hữu Hùng,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_06,Lớp 6,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-07
HS_WB_0788,Phạm Hoàng Thu,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-04-02
HS_WB_0789,Nguyễn Ngọc Linh,THPT_GD,THPT Gia Định,thpt,LOP_12,Lớp 12,thpt,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-04-01
HS_WB_0790,Dương Hoàng Hân,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_09,Lớp 9,thcs,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-02
HS_WB_0791,Trần Hải Đạt,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-14
HS_WB_0792,Đặng Văn Khoa,THPT_TL,THPT Thăng Long,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-21
HS_WB_0793,Hoàng Văn Nam,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-18
HS_WB_0794,Vũ Thanh Trang,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-06
HS_WB_0795,Vũ Thanh Mai,THPT_PN,THPT Phú Nhuận,thpt,LOP_12,Lớp 12,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-06
HS_WB_0796,Đỗ Bảo Trang,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-17
HS_WB_0797,Đỗ Thị Thảo,THPT_YH,THPT Yên Hòa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-05
HS_WB_0798,Đỗ Hữu Cường,THPT_ST,THPT Sơn Tây,thpt,LOP_10,Lớp 10,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-09
HS_WB_0799,Bùi Ngọc Mai,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_06,Lớp 6,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-17
HS_WB_0800,Ngô Hữu Cường,THPT_TPh,THPT Thái Phiên,thpt,LOP_10,Lớp 10,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-07
HS_WB_0801,Nguyễn Mai Mai,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-20
HS_WB_0802,Đặng Ngọc Trang,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-17
HS_WB_0803,Hoàng Hải Nam,THPT_GD,THPT Gia Định,thpt,LOP_10,Lớp 10,thpt,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-04-02
HS_WB_0804,Đỗ Mai Linh,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-17
HS_WB_0805,Trần Quang Khoa,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-21
HS_WB_0806,Nguyễn Hải Khoa,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-24
HS_WB_0807,Nguyễn Quang Đạt,THPT_ST,THPT Sơn Tây,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-29
HS_WB_0808,Đỗ Thị An,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-08
HS_WB_0809,Ngô Mai Vy,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_06,Lớp 6,thcs,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-31
HS_WB_0810,Đỗ Đức Cường,THPT_TL,THPT Thăng Long,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-02
HS_WB_0811,Ngô Mai Mai,THPT_ST,THPT Sơn Tây,thpt,LOP_06,Lớp 6,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-08
HS_WB_0812,Hoàng Bảo Nhung,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_12,Lớp 12,thpt,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-31
HS_WB_0813,Đặng Hồng Nhung,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_10,Lớp 10,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-22
HS_WB_0814,Dương Văn Khoa,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_09,Lớp 9,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-18
HS_WB_0815,Dương Ngọc Mai,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-25
HS_WB_0816,Phạm Thu Trang,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_10,Lớp 10,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-17
HS_WB_0817,Phạm Đức Nam,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_12,Lớp 12,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-10
HS_WB_0818,Đặng Bảo Vy,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_10,Lớp 10,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-11
HS_WB_0819,Vũ Đức Cường,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-15
HS_WB_0820,Ngô Đức Nam,THPT_ST,THPT Sơn Tây,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-04
HS_WB_0821,Vũ Thị Vy,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-25
HS_WB_0822,Phạm Thị Linh,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-21
HS_WB_0823,Đặng Hải Khoa,THPT_PN,THPT Phú Nhuận,thpt,LOP_12,Lớp 12,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-12
HS_WB_0824,Đỗ Quang Huy,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-08
HS_WB_0825,Lê Xuân Châu,THPT_PN,THPT Phú Nhuận,thpt,LOP_12,Lớp 12,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-14
HS_WB_0826,Dương Mai Nhung,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-04
HS_WB_0827,Nguyễn Mai Nhung,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_09,Lớp 9,thcs,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-11
HS_WB_0828,Bùi Hồng Mai,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-13
HS_WB_0829,Đặng Hữu Phú,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-08
HS_WB_0830,Phạm Văn Kiệt,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_12,Lớp 12,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-13
HS_WB_0831,Phạm Hồng Nhung,THPT_CVA,THPT Chu Văn An,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-17
HS_WB_0832,Lê Ngọc Vy,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-17
HS_WB_0833,Dương Đình Nam,THPT_GD,THPT Gia Định,thpt,LOP_09,Lớp 9,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-25
HS_WB_0834,Dương Mai Vy,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_06,Lớp 6,thcs,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-30
HS_WB_0835,Vũ Trọng Hùng,THPT_TPh,THPT Thái Phiên,thpt,LOP_10,Lớp 10,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-11
HS_WB_0836,Lê Thanh Châu,THPT_ND,THPT Nguyễn Du,thpt,LOP_10,Lớp 10,thpt,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-09
HS_WB_0837,Nguyễn Trọng Cường,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_09,Lớp 9,thcs,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-25
HS_WB_0838,Bùi Thu Thảo,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-10
HS_WB_0839,Nguyễn Văn Tuấn,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_10,Lớp 10,thpt,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-21
HS_WB_0840,Đặng Bảo Thu,THPT_MC,THPT Marie Curie,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-05
HS_WB_0841,Vũ Quang Kiệt,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-12
HS_WB_0842,Dương Thị Vy,THPT_DA,THPT Đông Anh,thpt,LOP_12,Lớp 12,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-11
HS_WB_0843,Ngô Quang Kiệt,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-13
HS_WB_0844,Bùi Văn Kiệt,THPT_TD,THPT Thủ Đức,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-04-01
HS_WB_0845,Nguyễn Ngọc Nhung,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-07
HS_WB_0846,Nguyễn Hoàng Vy,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-06
HS_WB_0847,Trần Thu Vy,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-29
HS_WB_0848,Đặng Hải Tuấn,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-22
