ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_WB_0773,Trần Bảo Trang,nu,1999,Thac si,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,8,online,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0146,3.75,2026-03-13
GS_WB_0774,Trần Đình Nam,nam,2001,Cu nhan,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,6,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_0301,4.26,2026-03-22
GS_WB_0775,Nguyễn Thị Nhung,nu,2003,Cu nhan,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,7,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_WB_0894,4.23,2026-03-30
GS_WB_0776,Lý Thanh Mai,nu,1997,Thac si,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,7,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_WB_0636,4.23,2026-04-01
GS_WB_0777,Ngô Hữu Khoa,nam,2000,Cu nhan,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,6,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,,,
GS_WB_0778,Đỗ Minh Tuấn,nam,1999,Cu nhan,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,6,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0779,Vũ Thu An,nu,1995,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0780,Dương Mai Châu,nu,2001,Ky su,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,2,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0132,4.44,2026-03-15
GS_WB_0781,Dương Văn Tuấn,nam,2001,Ky su,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,3,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,HS_WB_0732,4.11,2026-03-24
GS_WB_0782,Ngô Quang Tuấn,nam,2002,Cu nhan,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,3,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,,,
GS_WB_0783,Lý Đức Nam,nam,1996,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,3,online,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_WB_0467,4.44,2026-03-12
GS_WB_0784,Vũ Văn Đạt,nam,2001,Thac si,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0764,4.72,2026-03-30
GS_WB_0785,Lý Mai Hân,nu,2000,Thac si,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,1,ca_hai,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0178,4.65,2026-04-01
GS_WB_0786,Vũ Xuân Châu,nu,2003,Ky su,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,2,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,200000,HS_WB_0710,3.76,2026-03-10
GS_WB_0787,Lê Ngọc Thảo,nu,1995,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,5,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_WB_0555,4.17,2026-03-05
GS_WB_0788,Đặng Bảo Trang,nu,2000,Ky su,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,2,online,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_WB_0789,Vũ Trọng Kiệt,nam,1996,Thac si,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,6,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,HS_WB_0891,4.29,2026-03-13
GS_WB_0790,Nguyễn Ngọc An,nu,2002,Cu nhan,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,2,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0791,Vũ Trọng Đức,nam,1997,Thac si,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,8,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0792,Lê Đình Phú,nam,2000,Thac si,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,5,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0793,Phạm Mai Linh,nu,1997,Thac si,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,5,ca_hai,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_WB_0047,4.7,2026-03-26
GS_WB_0794,Hoàng Đình Đức,nam,1999,Cu nhan,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,4,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_WB_0637,3.99,2026-03-30
GS_WB_0795,Vũ Ngọc Châu,nu,1997,Ky su,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_WB_0324,4.49,2026-03-06
GS_WB_0796,Đỗ Xuân Vy,nu,1995,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,7,online,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0787,4.3,2026-03-13
GS_WB_0797,Nguyễn Hoàng Linh,nu,2002,Cu nhan,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,7,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,,,
GS_WB_0798,Dương Minh Nam,nam,1996,Ky su,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,6,ca_hai,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_WB_0385,4.57,2026-03-05
GS_WB_0799,Trần Xuân Thu,nu,1996,Thac si,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,1,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_WB_0084,4.94,2026-03-10
GS_WB_0800,Đặng Bảo Linh,nu,1996,Ky su,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,7,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0585,3.83,2026-03-08
GS_WB_0801,Hoàng Mai Thảo,nu,1997,Ky su,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,3,online,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_WB_0986,4.88,2026-03-19
GS_WB_0802,Dương Thu Vy,nu,1996,Thac si,Ngôn ngữ Anh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_WB_0364,4.83,2026-03-08
GS_WB_0803,Ngô Hải Kiệt,nam,1997,Thac si,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,1,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_WB_0067,3.79,2026-03-27
GS_WB_0804,Trần Đình Kiệt,nam,2001,Cu nhan,Ngôn ngữ Anh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,1,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0805,Ngô Văn Kiệt,nam,1998,Ky su,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,6,online,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_WB_0098,3.54,2026-03-14
GS_WB_0806,Nguyễn Thái Hùng,nam,2002,Thac si,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,1,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0807,Đỗ Thu Nhung,nu,1998,Cu nhan,Công nghệ thông tin,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0682,4.65,2026-03-11
GS_WB_0808,Ngô Hồng Mai,nu,2001,Ky su,Quản trị Kinh doanh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0027,3.72,2026-03-19
GS_WB_0809,Đỗ Thái Huy,nam,1995,Thac si,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,1,ca_hai,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,180000,,,
GS_WB_0810,Nguyễn Trọng Đức,nam,1997,Thac si,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,2,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_WB_0767,4.91,2026-04-01
GS_WB_0811,Phạm Thái Khoa,nam,1997,Thac si,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,4,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,250000,HS_WB_0207,3.74,2026-03-04
GS_WB_0812,Vũ Bảo Châu,nu,1997,Thac si,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,2,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,,,
GS_WB_0813,Đặng Minh Kiệt,nam,2000,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,4,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_WB_0003,4.16,2026-03-31
GS_WB_0814,Bùi Ngọc Nhung,nu,2003,Cu nhan,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,250000,HS_WB_0262,4.86,2026-03-08
GS_WB_0815,Lê Ngọc An,nu,1997,Thac si,Ngôn ngữ Anh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,2,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,,,
GS_WB_0816,Bùi Thái Tuấn,nam,1995,Thac si,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,4,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0866,4.09,2026-04-01
GS_WB_0817,Lê Ngọc Hân,nu,2002,Thac si,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,5,ca_hai,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,,,
GS_WB_0818,Dương Ngọc Nhung,nu,1998,Thac si,Quản trị Kinh doanh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,1,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_WB_0378,4.85,2026-03-25
GS_WB_0819,Phạm Thu Thảo,nu,2002,Cu nhan,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,1,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0820,Ngô Thái Nam,nam,2003,Thac si,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0821,Ngô Xuân Thảo,nu,2001,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,1,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,,,
GS_WB_0822,Dương Hải Đức,nam,2001,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,3,ca_hai,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0076,3.52,2026-03-19
GS_WB_0823,Phạm Minh Đạt,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,6,ca_hai,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,HS_WB_0948,4.31,2026-03-20
GS_WB_0824,Hoàng Minh Hùng,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,5,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0532,4.08,2026-03-22
GS_WB_0825,Trần Thu Trang,nu,1996,Thac si,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,7,online,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,HS_WB_0738,3.53,2026-03-24
GS_WB_0826,Lý Hữu Kiệt,nam,2003,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,8,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,HS_WB_0295,3.58,2026-03-06
GS_WB_0827,Lý Đình Kiệt,nam,2000,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,1,online,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0154,4.52,2026-04-01
GS_WB_0828,Nguyễn Văn Đức,nam,2003,Ky su,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,1,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0892,3.93,2026-03-08
GS_WB_0829,Phạm Đình Kiệt,nam,2002,Thac si,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,5,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0719,4.44,2026-03-11
GS_WB_0830,Trần Thị Nhung,nu,1999,Ky su,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,5,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_WB_0615,4.67,2026-03-06
GS_WB_0831,Bùi Ngọc Trang,nu,1998,Thac si,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,6,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,,,
GS_WB_0832,Đỗ Bảo Thu,nu,1996,Thac si,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,6,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,,,
GS_WB_0833,Dương Ngọc Thu,nu,2003,Ky su,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,5,ca_hai,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_WB_0998,4.2,2026-03-23
GS_WB_0834,Lý Văn Nam,nam,1996,Ky su,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,1,ca_hai,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,180000,,,
GS_WB_0835,Phạm Bảo Linh,nu,1997,Cu nhan,Quản trị Kinh doanh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,8,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0619,4.94,2026-03-15
GS_WB_0836,Trần Bảo Linh,nu,1995,Thac si,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,3,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0019,4.82,2026-03-15
GS_WB_0837,Đỗ Thu Châu,nu,1995,Cu nhan,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,2,online,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_WB_0648,4.4,2026-03-21
GS_WB_0838,Đỗ Thái Phú,nam,2001,Thac si,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,4,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_WB_0419,3.71,2026-03-29
GS_WB_0839,Đặng Đình Kiệt,nam,2000,Thac si,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,2,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0726,4.63,2026-03-19
GS_WB_0840,Trần Thu Thu,nu,1996,Thac si,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,6,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0841,Vũ Văn Tuấn,nam,1998,Thac si,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,5,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,200000,HS_WB_0591,4.98,2026-03-30
GS_WB_0842,Ngô Hải Cường,nam,1999,Thac si,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,4,online,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_WB_0512,4.11,2026-03-27
